ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
688080.SH,20240907,20240905,徐跃烈,1000006.0,1.3586,1.3587,-41547.0,自然人
688080.SH,20240907,20240905,韩传俊,3172273.0,4.31,4.3101,0.0,自然人
688080.SH,20240907,20240905,张建良,1525381.0,2.0724,2.0725,0.0,自然人
688080.SH,20240907,20240905,宁波梅山保税港区天鹰合鼎创业投资合伙企业(有限合伙),989089.0,1.3438,1.3438,-110000.0,风险投资公司
688080.SH,20240907,20240905,常州德丰杰清洁技术创业投资中心(有限合伙),3101101.0,4.2133,4.2134,0.0,风险投资公司
688080.SH,20240907,20240905,深圳市优尼科投资管理合伙企业(有限合伙)-深圳南山阿斯特创新股权投资基金合伙企业(有限合伙),2581600.0,3.5075,3.5075,0.0,风险投资公司
688080.SH,20240827,20240822,姚立生,2942618.0,3.998,3.998,0.0,自然人
688080.SH,20240827,20240822,李明,14657818.0,19.9151,19.9151,0.0,自然人
688080.SH,20240827,20240822,北京飞图开元创业投资中心(有限合伙),1100400.0,1.495,1.4951,0.0,风险投资公司
688080.SH,20240827,20240822,张建良,1525381.0,2.0724,2.0725,0.0,自然人
688080.SH,20240823,20240630,张建良,1525381.0,2.0724,2.0725,-39308.0,自然人
688080.SH,20240823,20240630,杨惠云,931158.0,1.2651,1.2651,,自然人
688080.SH,20240823,20240630,宁波梅山保税港区天鹰合鼎创业投资合伙企业(有限合伙),1151287.0,1.5642,1.5642,-10000.0,风险投资公司
688080.SH,20240823,20240630,深圳市优尼科投资管理合伙企业(有限合伙)-深圳南山阿斯特创新股权投资基金合伙企业(有限合伙),2581600.0,3.5075,3.5075,0.0,风险投资公司
688080.SH,20240823,20240630,韩传俊,3172273.0,4.31,4.3101,0.0,自然人
688080.SH,20240823,20240630,李红雨,5794782.0,7.8731,7.8732,0.0,自然人
688080.SH,20230426,20230331,李明,10469870.0,19.9151,19.92,,自然人
688080.SH,20230426,20230331,李红雨,4139130.0,7.8731,7.87,,自然人
688080.SH,20230426,20230331,常州德丰杰清洁技术创业投资中心(有限合伙),2948089.0,5.6076,5.61,-315557.0,投资、咨询公司
688080.SH,20230426,20230331,韩传俊,2265909.0,4.31,4.31,-194801.0,自然人
688080.SH,20230426,20230331,姚立生,2101870.0,3.998,4.0,0.0,自然人
688080.SH,20230426,20230331,深圳市优尼科投资管理合伙企业(有限合伙)-深圳南山阿斯特创新股权投资基金合伙企业(有限合伙),1986017.0,3.7776,3.78,0.0,投资、咨询公司
688080.SH,20230426,20230331,张建良,1138673.0,2.1659,2.17,-10300.0,自然人
688080.SH,20230426,20230331,宁波梅山保税港区天鹰合鼎创业投资合伙企业(有限合伙),829491.0,1.5778,1.58,-227509.0,投资、咨询公司
688080.SH,20230426,20230331,北京飞图开元创业投资中心(有限合伙),786000.0,1.495,1.5,0.0,资产管理公司
688080.SH,20230426,20230331,大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期),722334.0,1.3739,1.37,-273674.0,券商集合资产管理计划
688080.SH,20230426,20221231,上海浦东发展银行股份有限公司-中欧创新未来18个月封闭运作混合型证券投资基金,765593.0,1.4562,2.019,,开放式投资基金
688080.SH,20230426,20221231,中国建设银行股份有限公司-华商智能生活灵活配置混合型证券投资基金,640269.0,1.2178,1.6885,,开放式投资基金
688080.SH,20221028,20220930,常州德丰杰清洁技术创业投资中心(有限合伙),3263646.0,6.2078,8.61,0.0,投资、咨询公司
688080.SH,20221028,20220930,韩传俊,2460710.0,4.6806,6.49,0.0,自然人
688080.SH,20221028,20220930,姚立生,2101870.0,3.998,5.54,0.0,自然人
688080.SH,20221028,20220930,深圳市优尼科投资管理合伙企业(有限合伙)-深圳南山阿斯特创新股权投资基金合伙企业(有限合伙),1986017.0,3.7776,5.24,0.0,投资、咨询公司
688080.SH,20221028,20220930,张建良,1233373.0,2.346,3.25,0.0,自然人
688080.SH,20221028,20220930,宁波梅山保税港区天鹰合鼎投资管理合伙企业(有限合伙),1057000.0,2.0105,2.79,0.0,投资、咨询公司
688080.SH,20221028,20220930,北京飞图开元创业投资中心(有限合伙),786000.0,1.495,2.07,0.0,资产管理公司
688080.SH,20221028,20220930,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,609040.0,1.1584,1.61,0.0,开放式投资基金
688080.SH,20221028,20220930,中国建设银行股份有限公司-中欧电子信息产业沪港深股票型证券投资基金,574710.0,1.0931,1.52,0.0,开放式投资基金
688080.SH,20221028,20220930,大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期),501495.0,0.9539,1.32,0.0,券商集合资产管理计划
688080.SH,20220826,20220630,大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期),501495.0,0.9565,1.3276,-197069.0,保险资管产品
688080.SH,20220826,20220630,中国建设银行股份有限公司-中欧电子信息产业沪港深股票型证券投资基金,574710.0,1.0961,1.5214,-249021.0,开放式投资基金
688080.SH,20220426,20220331,大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期),698564.0,1.3324,1.85,-88465.0,券商集合资产管理计划
688080.SH,20220426,20220331,光大富尊投资有限公司,655360.0,1.25,1.73,,投资、咨询公司
688080.SH,20220426,20220331,常州德丰杰清洁技术创业投资中心(有限合伙),3263646.0,6.2249,8.64,0.0,投资、咨询公司
688080.SH,20220426,20220331,韩传俊,2460710.0,4.6934,6.51,0.0,自然人
688080.SH,20220426,20220331,姚立生,2101870.0,4.0089,5.56,0.0,自然人
688080.SH,20220426,20220331,深圳市优尼科投资管理合伙企业(有限合伙)-深圳南山阿斯特创新股权投资基金合伙企业(有限合伙),1986017.0,3.788,5.26,0.0,投资、咨询公司
688080.SH,20220426,20220331,张建良,1233373.0,2.3524,3.27,0.0,自然人
688080.SH,20220426,20220331,宁波梅山保税港区天鹰合鼎投资管理合伙企业(有限合伙),1057000.0,2.016,2.8,0.0,投资、咨询公司
688080.SH,20220426,20220331,中国建设银行股份有限公司-中欧电子信息产业沪港深股票型证券投资基金,823731.0,1.5711,2.18,82942.0,开放式投资基金
688080.SH,20220426,20220331,北京飞图开元创业投资中心(有限合伙),786000.0,1.4991,2.08,0.0,资产管理公司
688080.SH,20220426,20211231,上海浦东发展银行股份有限公司-中欧创新未来18个月封闭运作混合型证券投资基金,610343.0,1.1641,1.6443,,开放式投资基金
688080.SH,20220426,20211231,中国建设银行股份有限公司-中欧电子信息产业沪港深股票型证券投资基金,740789.0,1.4129,1.9957,,开放式投资基金
688080.SH,20211027,20210930,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,565188.0,1.078,1.5137,75.0,开放式投资基金
688080.SH,20211027,20210930,上海沣时扬创业投资中心(有限合伙),451900.0,0.8619,1.2103,-315900.0,风险投资公司
688080.SH,20210820,20210630,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,565113.0,1.0778,1.5135,0.0,开放式投资基金
688080.SH,20210820,20210630,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,559000.0,1.0662,1.4971,0.0,开放式投资基金
688080.SH,20210428,20210331,常州德丰杰清洁技术创业投资中心(有限合伙),4301720.0,8.2048,11.59,,投资、咨询公司
688080.SH,20210428,20210331,深圳市优尼科投资管理合伙企业(有限合伙)-深圳南山阿斯特创新股权投资基金合伙企业(有限合伙),2525240.0,4.8165,6.8,,投资、咨询公司
688080.SH,20210428,20210331,韩传俊,2490710.0,4.7506,6.71,,自然人
688080.SH,20210428,20210331,姚立生,2101870.0,4.0089,5.66,,自然人
688080.SH,20210428,20210331,张建良,1233373.0,2.3524,3.32,,自然人
688080.SH,20210428,20210331,宁波梅山保税港区天鹰合鼎投资管理合伙企业(有限合伙),1057000.0,2.016,2.85,,投资、咨询公司
688080.SH,20210428,20210331,北京飞图开元创业投资中心(有限合伙),786000.0,1.4991,2.12,,资产管理公司
688080.SH,20210428,20210331,上海沣时扬创业投资中心(有限合伙),767800.0,1.4644,2.07,,风险投资公司
688080.SH,20210428,20210331,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,565113.0,1.0778,1.52,0.0,开放式投资基金
688080.SH,20210428,20210331,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,559000.0,1.0662,1.51,0.0,开放式投资基金
688080.SH,20210428,20201231,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,565113.0,1.0778,4.4687,0.0,开放式投资基金
688080.SH,20210428,20201231,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,559000.0,1.0662,4.4203,0.0,开放式投资基金
688080.SH,20210428,20201231,招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金,552706.0,1.0542,4.3706,0.0,开放式投资基金
688080.SH,20210428,20201231,朱毅,320220.0,0.6107,2.5322,2660.0,自然人
688080.SH,20210428,20201231,陈志勇,170039.0,0.3243,1.3446,0.0,自然人
688080.SH,20210428,20201231,陈羲,155747.0,0.297,1.2316,16594.0,自然人
688080.SH,20210428,20201231,张媛,150000.0,0.2861,1.1861,-17000.0,自然人
688080.SH,20210428,20201231,黄朝刚,116000.0,0.2212,0.9173,,自然人
688080.SH,20210428,20201231,国泰君安证券股份有限公司,111129.0,0.2119,0.8788,,金融机构—证券公司
688080.SH,20210428,20201231,郑荦荦,99000.0,0.1888,0.7828,0.0,自然人
688080.SH,20201029,20200930,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,559000.0,1.0662,4.49,0.0,开放式投资基金
688080.SH,20201029,20200930,招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金,552706.0,1.0542,4.44,197213.0,开放式投资基金
688080.SH,20201029,20200930,朱毅,317560.0,0.6056,2.55,33837.0,自然人
688080.SH,20201029,20200930,陈志勇,170039.0,0.3243,1.37,,自然人
688080.SH,20201029,20200930,张媛,167000.0,0.3185,1.34,6515.0,自然人
688080.SH,20201029,20200930,陈羲,139153.0,0.2654,1.12,68514.0,自然人
688080.SH,20201029,20200930,郑荦荦,99000.0,0.1888,0.8,-292.0,自然人
688080.SH,20201029,20200930,谢华斌,85015.0,0.1621,0.68,17317.0,自然人
688080.SH,20201029,20200930,王伟胜,79209.0,0.151,0.64,,自然人
688080.SH,20201029,20200930,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,565113.0,1.0778,4.54,0.0,开放式投资基金
688080.SH,20200826,20200630,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,565113.0,1.0778,4.67,175113.0,开放式投资基金
688080.SH,20200826,20200630,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,559000.0,1.0662,4.62,99000.0,开放式投资基金
688080.SH,20200826,20200630,招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金,355493.0,0.678,2.93,95493.0,开放式投资基金
688080.SH,20200826,20200630,朱毅,283723.0,0.5411,2.34,119513.0,自然人
688080.SH,20200826,20200630,张媛,160485.0,0.3061,1.32,62367.0,自然人
688080.SH,20200826,20200630,贾惠民,120000.0,0.2288,0.99,,自然人
688080.SH,20200826,20200630,郑荦荦,99292.0,0.1893,0.82,,自然人
688080.SH,20200826,20200630,陈羲,70639.0,0.1347,0.58,,自然人
688080.SH,20200826,20200630,谢华斌,67698.0,0.1291,0.56,,自然人
688080.SH,20200826,20200630,崔毅,63000.0,0.1201,0.52,,自然人
688080.SH,20200428,20200331,招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金,460000.0,0.8773,3.86,,开放式投资基金
688080.SH,20200428,20200331,中国工商银行股份有限公司-泓德远见回报混合型证券投资基金,390000.0,0.7438,3.27,,开放式投资基金
688080.SH,20200428,20200331,招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金,260000.0,0.4959,2.18,,开放式投资基金
688080.SH,20200428,20200331,朱毅,164210.0,0.3132,1.38,,自然人
688080.SH,20200428,20200331,兴业银行股份有限公司-兴全精选混合型证券投资基金,162444.0,0.3098,1.36,,开放式投资基金
688080.SH,20200428,20200331,戚剑伟,137169.0,0.2616,1.15,,自然人
688080.SH,20200428,20200331,戴剑亭,103137.0,0.1967,0.86,,自然人
688080.SH,20200428,20200331,深圳青亚商业保理有限公司,100599.0,0.1918,0.84,,一般企业
688080.SH,20200428,20200331,张媛,98118.0,0.1871,0.82,,自然人
688080.SH,20200428,20200331,纪翔耀,95405.0,0.1819,0.8,,自然人
